date,open,high,low,close,volume,average,barCount
2025-10-21,192.69,193.49,191.78,191.9,-1.0,-1.0,-1
2025-10-22,191.78,193.44,191.77,192.94,-1.0,-1.0,-1
2025-10-23,192.44,193.67,191.54,192.48,-1.0,-1.0,-1
2025-10-24,192.56,192.56,189.42,190.44,-1.0,-1.0,-1
2025-10-27,189.99,190.8,189.54,190.31,-1.0,-1.0,-1
2025-10-28,189.57,189.57,186.63,186.92,-1.0,-1.0,-1
2025-10-29,186.78,187.04,184.64,186.59,-1.0,-1.0,-1
2025-10-30,186.59,189.39,186.58,189.06,-1.0,-1.0,-1
2025-10-31,187.26,189.47,186.77,188.88,-1.0,-1.0,-1
2025-11-03,188.57,189.04,185.49,186.26,-1.0,-1.0,-1
2025-11-04,186.63,187.84,185.63,186.87,-1.0,-1.0,-1
2025-11-05,186.64,187.8,185.4,186.02,-1.0,-1.0,-1
2025-11-06,186.38,187.55,185.33,187.03,-1.0,-1.0,-1
2025-11-07,187.38,188.35,185.68,186.53,-1.0,-1.0,-1
2025-11-10,186.0,188.44,185.11,188.4,-1.0,-1.0,-1
2025-11-11,189.38,193.92,189.05,193.82,-1.0,-1.0,-1
2025-11-12,193.49,195.55,193.07,194.41,-1.0,-1.0,-1
2025-11-13,194.61,195.98,193.47,195.28,-1.0,-1.0,-1
2025-11-14,195.06,197.18,193.53,195.97,-1.0,-1.0,-1
2025-11-17,197.0,200.28,195.89,199.46,-1.0,-1.0,-1
2025-11-18,199.56,200.3,198.54,200.03,-1.0,-1.0,-1
2025-11-19,199.64,203.47,199.34,202.67,-1.0,-1.0,-1
2025-11-20,202.31,204.51,201.57,203.08,-1.0,-1.0,-1
2025-11-21,203.85,206.93,202.93,204.12,-1.0,-1.0,-1
2025-11-24,203.5,206.12,203.0,205.93,-1.0,-1.0,-1
2025-11-25,205.4,207.73,205.1,206.68,-1.0,-1.0,-1
2025-11-26,206.49,207.81,205.97,207.47,-1.0,-1.0,-1
2025-11-28,207.36,207.42,204.64,206.93,-1.0,-1.0,-1
2025-12-01,205.94,207.66,205.36,205.56,-1.0,-1.0,-1
2025-12-02,205.12,205.61,203.12,205.36,-1.0,-1.0,-1
2025-12-03,205.88,207.07,204.99,205.39,-1.0,-1.0,-1
2025-12-04,205.34,205.34,201.71,202.48,-1.0,-1.0,-1
2025-12-05,202.64,203.41,200.82,201.91,-1.0,-1.0,-1
2025-12-08,202.47,203.26,200.98,201.68,-1.0,-1.0,-1
2025-12-09,202.7,205.53,199.9,200.05,-1.0,-1.0,-1
2025-12-10,200.63,206.75,200.14,206.49,-1.0,-1.0,-1
2025-12-11,207.45,211.24,207.45,210.09,-1.0,-1.0,-1
2025-12-12,209.5,212.27,209.47,211.63,-1.0,-1.0,-1
2025-12-15,209.58,215.19,209.0,214.25,-1.0,-1.0,-1
2025-12-16,214.06,214.71,208.82,209.26,-1.0,-1.0,-1
2025-12-17,209.46,211.52,208.46,210.43,-1.0,-1.0,-1
2025-12-18,209.45,211.05,207.74,208.32,-1.0,-1.0,-1
2025-12-19,207.68,209.24,206.03,206.49,-1.0,-1.0,-1
2025-12-22,206.16,208.07,205.52,207.28,-1.0,-1.0,-1
2025-12-23,205.21,206.52,203.3,205.78,-1.0,-1.0,-1
2025-12-24,205.72,207.95,205.57,207.72,-1.0,-1.0,-1
2025-12-26,208.15,208.19,206.71,207.63,-1.0,-1.0,-1
2025-12-29,208.13,209.47,207.38,207.61,-1.0,-1.0,-1
2025-12-30,207.56,207.72,206.53,206.94,-1.0,-1.0,-1
2025-12-31,206.75,207.5,206.33,206.95,-1.0,-1.0,-1
2026-01-02,206.82,207.39,203.66,207.34,-1.0,-1.0,-1
2026-01-05,205.92,205.94,200.96,204.31,-1.0,-1.0,-1
2026-01-06,203.91,206.71,203.91,204.79,-1.0,-1.0,-1
2026-01-07,205.11,208.26,205.1,207.48,-1.0,-1.0,-1
2026-01-08,206.84,208.93,204.98,205.69,-1.0,-1.0,-1
2026-01-09,205.78,206.69,204.01,204.38,-1.0,-1.0,-1
2026-01-12,205.13,209.9,203.88,209.73,-1.0,-1.0,-1
2026-01-13,209.91,214.4,208.93,213.66,-1.0,-1.0,-1
2026-01-14,214.04,218.87,213.86,218.61,-1.0,-1.0,-1
2026-01-15,218.25,219.75,215.94,219.61,-1.0,-1.0,-1
2026-01-16,218.87,220.09,218.12,218.69,-1.0,-1.0,-1
2026-01-20,217.09,218.73,214.59,218.28,-1.0,-1.0,-1
2026-01-21,211.28,218.68,210.66,218.08,-1.0,-1.0,-1
2026-01-22,218.59,222.17,218.38,218.59,-1.0,-1.0,-1
2026-01-23,218.9,221.22,217.84,220.16,-1.0,-1.0,-1
2026-01-26,220.5,222.02,220.21,221.42,-1.0,-1.0,-1
