date,open,high,low,close,volume,average,barCount
2025-08-21,67.76,67.88,66.92,67.56,-1.0,-1.0,-1
2025-08-22,67.93,70.17,67.82,69.89,-1.0,-1.0,-1
2025-08-25,69.75,69.81,69.05,69.49,-1.0,-1.0,-1
2025-08-26,69.38,70.25,69.17,70.16,-1.0,-1.0,-1
2025-08-27,68.7,70.09,68.7,69.66,-1.0,-1.0,-1
2025-08-28,69.99,70.54,69.53,70.06,-1.0,-1.0,-1
2025-08-29,70.02,70.71,69.89,70.21,-1.0,-1.0,-1
2025-09-02,68.81,69.37,68.15,69.25,-1.0,-1.0,-1
2025-09-03,68.88,69.89,68.8,69.64,-1.0,-1.0,-1
2025-09-04,69.63,69.9,66.23,68.46,-1.0,-1.0,-1
2025-09-05,68.9,69.94,68.16,68.25,-1.0,-1.0,-1
2025-09-08,68.46,68.59,67.8,68.41,-1.0,-1.0,-1
2025-09-09,68.13,68.5,67.53,67.69,-1.0,-1.0,-1
2025-09-10,67.59,68.04,65.23,65.65,-1.0,-1.0,-1
2025-09-11,65.75,67.35,65.71,67.25,-1.0,-1.0,-1
2025-09-12,67.23,67.76,66.85,66.89,-1.0,-1.0,-1
2025-09-15,67.35,68.2,66.8,67.12,-1.0,-1.0,-1
2025-09-16,66.88,67.14,66.1,66.86,-1.0,-1.0,-1
2025-09-17,67.05,69.27,67.02,68.62,-1.0,-1.0,-1
2025-09-18,70.04,70.3,68.32,68.52,-1.0,-1.0,-1
2025-09-19,68.77,68.85,67.92,68.22,-1.0,-1.0,-1
2025-09-22,67.76,68.12,67.05,67.69,-1.0,-1.0,-1
2025-09-23,67.81,68.99,67.12,67.31,-1.0,-1.0,-1
2025-09-24,67.64,68.59,67.44,67.86,-1.0,-1.0,-1
2025-09-25,67.31,67.49,66.2,66.75,-1.0,-1.0,-1
2025-09-26,66.81,67.63,66.32,67.3,-1.0,-1.0,-1
2025-09-29,67.96,71.26,67.83,69.68,-1.0,-1.0,-1
2025-09-30,69.85,69.92,66.86,67.06,-1.0,-1.0,-1
2025-10-01,66.84,67.8,66.22,66.66,-1.0,-1.0,-1
2025-10-02,67.14,68.95,66.96,68.94,-1.0,-1.0,-1
2025-10-03,68.13,69.53,67.73,69.25,-1.0,-1.0,-1
2025-10-06,70.2,71.87,69.45,71.28,-1.0,-1.0,-1
2025-10-07,74.17,75.68,73.07,74.63,-1.0,-1.0,-1
2025-10-08,75.24,76.5,73.27,76.09,-1.0,-1.0,-1
2025-10-09,77.19,77.34,75.03,75.78,-1.0,-1.0,-1
2025-10-10,76.17,76.92,69.75,69.84,-1.0,-1.0,-1
2025-10-13,70.79,70.92,68.17,68.88,-1.0,-1.0,-1
2025-10-14,67.52,69.72,66.77,69.16,-1.0,-1.0,-1
2025-10-15,69.42,69.88,67.84,67.99,-1.0,-1.0,-1
2025-10-16,68.11,68.61,65.42,66.06,-1.0,-1.0,-1
2025-10-17,65.59,67.71,65.46,67.41,-1.0,-1.0,-1
2025-10-20,67.68,69.48,67.64,69.19,-1.0,-1.0,-1
2025-10-21,69.03,70.37,68.83,70.03,-1.0,-1.0,-1
2025-10-22,69.24,69.39,67.91,68.08,-1.0,-1.0,-1
2025-10-23,68.14,70.06,68.08,69.65,-1.0,-1.0,-1
2025-10-24,70.15,71.24,69.74,69.76,-1.0,-1.0,-1
2025-10-27,70.91,71.87,70.12,70.21,-1.0,-1.0,-1
2025-10-28,76.27,79.22,72.86,73.02,-1.0,-1.0,-1
2025-10-29,72.83,72.83,69.31,69.69,-1.0,-1.0,-1
2025-10-30,69.84,70.76,67.91,67.94,-1.0,-1.0,-1
2025-10-31,68.31,69.58,67.61,69.28,-1.0,-1.0,-1
2025-11-03,69.52,70.36,67.7,68.34,-1.0,-1.0,-1
2025-11-04,67.16,67.27,65.95,66.09,-1.0,-1.0,-1
2025-11-05,66.07,68.21,65.91,68.08,-1.0,-1.0,-1
2025-11-06,67.75,68.08,66.21,66.27,-1.0,-1.0,-1
2025-11-07,65.44,66.52,64.78,66.22,-1.0,-1.0,-1
2025-11-10,67.0,67.42,65.74,66.25,-1.0,-1.0,-1
2025-11-11,66.28,67.95,66.25,67.4,-1.0,-1.0,-1
2025-11-12,67.53,68.0,66.9,67.19,-1.0,-1.0,-1
2025-11-13,66.59,67.29,65.15,65.34,-1.0,-1.0,-1
2025-11-14,64.17,64.65,62.75,62.83,-1.0,-1.0,-1
2025-11-17,62.82,63.18,61.28,61.91,-1.0,-1.0,-1
2025-11-18,61.41,61.64,60.47,60.7,-1.0,-1.0,-1
2025-11-19,60.66,60.75,59.16,60.09,-1.0,-1.0,-1
2025-11-20,60.58,60.72,58.0,58.11,-1.0,-1.0,-1
2025-11-21,58.3,60.96,58.05,60.58,-1.0,-1.0,-1
2025-11-24,60.61,60.83,59.85,60.56,-1.0,-1.0,-1
2025-11-25,60.72,61.98,60.72,61.23,-1.0,-1.0,-1
2025-11-26,61.42,62.16,61.17,61.83,-1.0,-1.0,-1
2025-11-28,62.26,63.06,62.13,62.7,-1.0,-1.0,-1
2025-12-01,62.08,63.21,61.84,62.59,-1.0,-1.0,-1
2025-12-02,62.93,63.84,62.15,62.88,-1.0,-1.0,-1
2025-12-03,62.86,63.93,60.42,61.26,-1.0,-1.0,-1
2025-12-04,60.57,62.1,60.38,61.73,-1.0,-1.0,-1
2025-12-05,61.64,62.94,61.49,62.26,-1.0,-1.0,-1
2025-12-08,62.38,62.51,60.99,61.12,-1.0,-1.0,-1
2025-12-09,60.79,61.5,60.48,60.77,-1.0,-1.0,-1
2025-12-10,60.46,61.48,60.16,61.15,-1.0,-1.0,-1
2025-12-11,60.08,61.79,59.86,61.69,-1.0,-1.0,-1
2025-12-12,61.12,62.15,61.03,61.67,-1.0,-1.0,-1
2025-12-15,61.96,62.83,60.62,60.72,-1.0,-1.0,-1
2025-12-16,61.59,62.15,60.94,61.3,-1.0,-1.0,-1
2025-12-17,61.39,62.41,60.13,60.2,-1.0,-1.0,-1
2025-12-18,59.58,60.32,58.91,59.44,-1.0,-1.0,-1
2025-12-19,59.01,60.12,58.84,59.81,-1.0,-1.0,-1
2025-12-22,60.02,60.55,59.76,59.84,-1.0,-1.0,-1
2025-12-23,59.84,60.07,58.94,59.41,-1.0,-1.0,-1
2025-12-24,59.36,60.15,59.33,60.05,-1.0,-1.0,-1
2025-12-26,59.92,60.11,59.53,59.97,-1.0,-1.0,-1
2025-12-29,59.75,60.15,59.12,59.47,-1.0,-1.0,-1
2025-12-30,59.45,59.6,59.08,59.09,-1.0,-1.0,-1
2025-12-31,59.08,59.09,58.34,58.38,-1.0,-1.0,-1
2026-01-02,58.73,58.79,57.65,58.15,-1.0,-1.0,-1
2026-01-05,58.12,60.11,57.89,59.3,-1.0,-1.0,-1
2026-01-06,59.18,59.94,58.97,59.81,-1.0,-1.0,-1
2026-01-07,59.87,60.14,58.25,58.52,-1.0,-1.0,-1
2026-01-08,58.04,59.0,57.76,58.25,-1.0,-1.0,-1
2026-01-09,58.77,58.87,57.27,57.64,-1.0,-1.0,-1
2026-01-12,57.67,57.78,56.76,57.29,-1.0,-1.0,-1
2026-01-13,57.25,57.3,56.27,56.56,-1.0,-1.0,-1
2026-01-14,56.41,57.79,56.27,57.65,-1.0,-1.0,-1
2026-01-15,57.73,57.87,56.6,56.75,-1.0,-1.0,-1
2026-01-16,56.84,56.98,56.23,56.89,-1.0,-1.0,-1
2026-01-20,55.58,56.08,55.01,55.11,-1.0,-1.0,-1
2026-01-21,55.47,56.33,55.09,55.91,-1.0,-1.0,-1
2026-01-22,56.59,57.55,56.57,57.17,-1.0,-1.0,-1
2026-01-23,56.83,56.99,56.41,56.64,-1.0,-1.0,-1
2026-01-26,56.59,57.13,56.49,56.61,-1.0,-1.0,-1
2026-01-27,56.53,56.62,55.2,55.51,-1.0,-1.0,-1
2026-01-28,55.05,55.48,53.64,54.06,-1.0,-1.0,-1
2026-01-29,54.04,54.18,52.53,53.12,-1.0,-1.0,-1
2026-01-30,52.55,52.96,52.06,52.73,-1.0,-1.0,-1
2026-02-02,52.39,53.44,52.33,52.37,-1.0,-1.0,-1
2026-02-03,42.89,43.7,41.43,41.54,-1.0,-1.0,-1
2026-02-04,41.62,41.84,39.96,41.03,-1.0,-1.0,-1
2026-02-05,40.55,41.02,38.87,39.89,-1.0,-1.0,-1
2026-02-06,40.24,40.61,39.38,40.41,-1.0,-1.0,-1
2026-02-09,40.16,41.27,39.81,41.14,-1.0,-1.0,-1
2026-02-10,40.84,42.35,40.78,41.5,-1.0,-1.0,-1
2026-02-11,41.51,41.61,40.01,40.45,-1.0,-1.0,-1
